Avancement;Indice Position;Profondeur 1;Profondeur 2;Profondeur 3;Profondeur 4;Profondeur 5;Profondeur 6;Profondeur 7;Profondeur 8
35;100;-2;-35;0;-33;-2;-37;-3;-21
35;100;18;-12;25;-10;25;-7;0;-36
35;100;6;-30;4;-32;4;-33;28;-37
35;100;13;-25;10;-28;12;-28;0;0
35;100;10;-24;5;-27;6;-32;7;-35
35;100;16;-14;14;-13;10;-15;0;0
35;100;10;-23;3;-30;3;-32;2;-16
35;100;-13;-46;-13;-49;-13;-48;-45;-47
35;100;31;-4;29;-5;28;-3;0;0
35;100;22;-6;18;-2;24;-4;25;-4
35;100;15;-25;10;-30;9;-30;6;0
35;100;24;-6;20;-4;26;-4;32;0
35;100;-3;-35;-2;-37;-3;-38;-5;-3
35;100;26;-6;17;-12;19;-10;23;-43
35;100;16;-12;18;-11;19;-12;20;-31
36;100;-1;29;-3;31;0;34;0;35
36;100;0;34;4;39;5;43;4;42
36;100;-11;22;-7;25;-10;26;0;0
36;100;2;36;11;40;12;44;-11;0
36;100;-15;15;-13;17;-10;17;-11;25
36;100;12;47;18;49;17;50;17;51
36;100;-8;26;0;23;-5;24;-9;22
36;100;8;32;8;29;5;29;2;0
36;100;-11;11;-5;14;-6;17;-5;18
36;100;-8;22;-9;22;-9;24;-8;0
36;100;4;41;12;43;12;44;10;30
36;100;11;38;6;42;11;46;12;0
36;100;6;29;-4;32;-3;34;-3;0
36;100;-16;11;-25;12;-25;0;0;0
36;100;-24;4;-23;0;-25;13;-24;48
36;100;-2;38;4;42;3;50;7;0
36;100;-6;27;2;24;1;25;0;0
36;100;-2;40;4;44;9;45;0;49
36;100;-1;26;0;30;3;32;2;22
36;100;-21;7;-30;4;-29;5;-29;47
36;100;-4;28;-9;23;-9;23;-11;0
36;100;-34;0;-29;0;-34;0;0;0
36;100;-16;22;-7;26;-10;0;-36;24
36;100;1;38;4;36;4;35;3;-1
36;100;-11;15;-11;15;-18;17;-15;17
36;100;-2;24;-2;20;-11;19;0;0
36;100;-13;12;-21;8;-26;-1;-10;-4
36;100;-30;-4;-43;-6;-41;-7;-43;21
36;100;4;35;6;36;7;39;11;0
36;100;-7;13;-12;14;-17;11;0;0
36;100;-9;22;-15;21;-15;22;-18;43
36;100;-15;21;-13;20;-13;23;-9;0
36;100;-4;30;2;29;0;29;-1;19
36;100;-17;9;-23;8;-22;11;-21;28
36;100;-13;3;-23;7;-18;7;-23;0
36;100;6;35;16;42;19;52;25;4
36;100;-3;19;-11;21;-10;22;-8;53
36;100;-10;23;-8;26;-10;24;-7;22
36;100;-6;31;-4;30;-5;27;-9;28
36;100;-6;15;-11;21;-8;26;0;0
36;100;-10;24;-11;23;-9;26;-3;0
36;100;-5;24;-6;26;-3;32;-7;27
36;100;0;27;2;29;4;32;6;0
36;100;-27;-6;-38;-7;-38;-5;-38;-5
36;100;-11;23;-11;21;-14;21;-13;36
36;100;0;33;-2;32;-6;30;0;29
36;100;-8;18;-16;17;-15;18;-8;18
36;100;6;28;-1;28;0;30;0;0
36;100;-17;14;-11;15;-14;18;3;21
36;100;0;27;-4;29;-3;0;0;0
36;100;-14;18;-13;15;-11;29;-1;0
36;100;-7;17;-7;16;-12;14;-14;34
36;100;-13;17;-12;21;-14;22;-14;0
36;100;-9;26;-6;26;-4;26;-4;28
36;100;-6;29;-3;32;1;38;5;38
36;100;-5;29;-11;30;-7;30;-6;0
36;100;-6;13;-14;12;-16;11;-19;30
36;100;-5;27;-2;32;1;36;2;14
36;100;-5;25;-1;26;-4;30;-2;30
36;100;15;58;27;58;26;61;29;0
36;100;-7;22;-2;22;-5;24;0;64
36;100;-3;-8;-20;4;-11;14;-1;0
36;100;-5;36;-2;34;-2;32;-1;19
36;100;12;47;12;46;12;46;14;46
36;100;4;33;0;33;1;33;1;32
36;100;10;26;0;26;3;31;0;40
36;100;-14;23;-17;22;-16;21;-16;26
36;100;-12;24;-7;28;-8;27;-5;29
36;100;0;31;-4;36;-1;42;-1;0
36;100;0;31;-2;33;0;30;0;31
36;100;0;30;-3;32;-1;34;0;0
36;100;-4;20;0;23;0;27;0;37
36;100;-20;15;-14;13;-19;11;0;0
36;100;-15;22;-18;22;-16;22;-22;25
36;100;1;34;4;38;9;42;0;0
36;100;-16;24;-11;18;-10;17;11;12
36;100;-8;25;-4;22;-4;0;0;0
36;100;-15;13;-19;10;-20;7;-6;5
36;100;-2;18;-9;18;-10;18;-15;20
36;100;-9;29;-10;30;-8;32;0;0
36;100;-7;19;-12;19;-11;19;-9;16
36;100;11;41;9;41;10;43;10;46
36;100;-25;12;-26;11;-28;8;-29;7
36;100;14;33;6;36;9;41;14;0
36;100;-10;27;-8;26;-11;0;0;0
36;100;1;27;2;30;0;29;0;0
36;100;19;45;15;48;21;24;1;44
36;100;12;31;13;34;13;38;17;42
36;100;10;33;12;33;6;32;3;36
36;100;-21;4;-26;3;-27;2;-29;0
36;100;-11;24;-2;21;-8;21;0;0
36;100;-28;7;-29;6;-33;4;-6;4
36;100;18;40;10;40;9;0;0;0
36;100;-17;14;-12;15;-12;15;-33;0
36;100;6;28;11;34;5;36;7;40
36;100;0;22;-9;23;-10;23;-9;0
36;100;4;31;3;33;1;33;0;0
36;100;-9;28;-5;32;-2;32;0;32
36;100;-11;12;-22;12;-22;0;0;0
36;100;2;31;0;29;-2;28;0;0
37;100;8;-31;4;-31;2;-34;1;0
37;100;11;-12;7;-13;6;-16;6;-36
37;100;37;9;40;8;44;14;49;0
37;100;5;-18;6;-21;6;-19;7;17
37;100;-23;5;-30;2;-31;5;-30;6
37;100;31;0;29;3;29;3;32;-19
37;100;26;-5;29;-2;24;-3;0;0
37;100;-11;-44;-9;-37;-5;-36;-5;0
37;100;8;-27;7;-31;0;-32;-3;-38
37;100;2;-19;10;-17;14;-16;0;0
37;100;2;-35;1;-38;-2;-36;26;-39
37;100;17;-5;17;-8;16;-8;13;0
37;100;14;-19;12;-18;8;-24;1;0
37;100;35;6;38;5;38;6;41;0
37;100;-16;-54;-23;-63;-28;-63;0;0
37;100;8;-27;9;-26;10;-26;11;10
37;100;8;-22;-2;-30;-1;-28;-2;0
37;100;8;-11;17;-12;20;-10;22;-29
37;100;4;-28;9;-26;3;-28;3;0
37;100;-5;-25;-6;-28;-5;-29;-6;0
37;100;27;-9;29;-6;32;-5;31;0
37;100;11;-20;8;-26;4;-25;7;-2
37;100;22;-10;21;-11;22;-12;0;0
37;100;21;0;29;-3;30;-2;22;-31
37;100;35;2;39;6;38;7;39;9
37;100;16;3;22;3;28;8;33;-13
37;100;15;-4;21;-2;26;0;33;0
37;100;23;-1;28;0;34;1;38;4
37;100;11;-4;17;-8;15;0;0;0
37;100;33;7;39;10;40;-11;0;0
37;100;16;-10;14;-15;11;-15;0;0
37;100;-4;-35;-4;-38;-6;-38;44;-5
37;100;30;-6;29;-6;27;-9;18;0
37;100;5;-14;13;-13;17;-12;0;0
37;100;6;-32;11;-29;5;-30;18;-11
37;100;19;-13;19;-11;19;-8;22;-11
37;100;-10;-44;-9;-45;-8;-44;-11;-11
37;100;13;-21;8;-23;5;-26;5;0
37;100;32;-1;30;-2;0;0;0;0
37;100;-1;-27;5;-23;9;-3;33;-31
37;100;32;9;31;7;29;3;24;-30
37;100;2;-15;21;-2;28;0;0;0
37;100;9;-13;17;-10;22;-3;30;-8
37;100;16;-18;15;-18;15;-16;19;0
37;100;-4;-35;1;-39;0;-41;-2;-16
37;100;3;-21;20;-14;26;-10;29;0
37;100;22;-7;23;-8;17;-10;17;0
37;100;23;0;0;0;0;0;0;0
37;100;20;-17;27;5;35;3;39;-8
37;100;6;-19;8;-19;8;-24;14;0
37;100;13;-22;9;-25;10;-26;9;0
37;100;24;-6;29;-3;31;1;0;0
37;100;23;-2;24;-4;22;-2;24;-23
37;100;36;-2;33;1;29;-2;28;-4
37;100;4;-28;5;-34;2;-39;0;0
37;100;3;-29;5;-22;13;-20;17;-27
37;100;16;-18;16;-17;17;-15;18;-14
37;100;31;0;30;-4;30;-4;32;-6
37;100;23;-8;25;-7;27;-4;29;0
37;100;20;-7;23;-9;27;-3;29;-1
37;100;48;18;48;16;51;23;54;-2
37;100;12;-22;16;-22;11;0;0;0
37;100;-27;-52;-21;-50;-21;-58;0;0
37;100;4;-30;1;-34;-2;-23;-4;0
37;100;5;-28;2;-31;0;-34;12;-35
37;100;17;-16;9;-26;6;-27;6;0
37;100;9;-12;11;-11;17;-10;19;-40
37;100;23;-9;22;-9;20;-8;23;-28
37;100;-15;-39;-14;-42;-15;-49;-19;-8
37;100;11;-14;18;-10;25;1;0;0
37;100;8;-10;15;-10;16;-9;0;0
37;100;19;-2;24;2;29;3;36;-11
37;100;33;14;40;18;50;23;55;-22
37;100;23;-2;25;-3;25;-3;24;3
37;100;30;-3;31;-1;33;1;36;0
37;100;13;-13;14;-11;18;-10;17;2
37;100;11;-15;15;-13;20;-12;0;0
37;100;38;1;36;3;36;2;37;0
37;100;0;-22;4;-20;11;-20;0;0
37;100;19;-16;15;-12;19;-15;20;3
37;100;18;-21;15;-23;15;-24;11;-23
37;100;20;-4;25;-7;24;-2;28;-2
37;100;-18;-41;-20;-44;-21;-49;-27;-16
37;100;-6;-34;3;-31;5;0;0;0
37;100;45;10;41;10;32;-28;7;-4
37;100;-7;-44;-10;-45;-6;-49;-10;-48
37;100;25;-2;29;0;32;0;35;1
37;100;22;1;27;5;29;6;32;-28
37;100;-17;-49;-20;-50;-18;-48;-18;0
37;100;3;-16;5;-8;13;-8;0;1
37;100;14;-23;17;-25;13;-24;14;0
37;100;15;-5;19;-4;22;-3;24;-1
37;100;14;-23;10;-24;5;-30;1;0
37;100;24;-4;23;-10;24;0;0;0
37;100;18;-11;24;-11;22;-9;25;-10
37;100;8;-22;8;-25;7;-25;8;0
37;100;17;8;26;8;28;9;33;-25
37;100;18;-13;7;-20;3;-28;4;0
37;100;14;-18;6;-24;3;0;0;0
37;100;9;-32;2;-32;0;-32;0;-28
38;100;-29;3;-32;3;-33;5;-33;0
38;100;-37;-2;-36;-27;-35;-27;-36;7
38;100;-5;25;-10;15;-13;20;-21;17
38;100;-15;13;-20;16;-19;13;-19;0
38;100;1;31;0;35;0;37;0;13
38;100;-31;4;-31;7;-29;5;6;5
38;100;9;34;5;35;5;38;6;37
38;100;-7;26;-6;32;-2;33;-2;0
38;100;-10;18;-8;17;-5;18;-6;41
38;100;-4;28;-4;31;-2;33;0;37
38;100;-23;9;-22;8;-23;7;-24;6
38;100;-18;21;-15;20;-17;18;-20;0
38;100;0;32;1;32;0;32;3;16
38;100;3;40;5;42;9;42;10;0
38;100;11;34;10;32;4;35;-3;33
38;100;10;43;7;44;9;45;11;46
38;100;1;39;3;38;0;34;-2;0
38;100;-31;3;-29;1;-33;0;0;0
38;100;6;34;6;39;6;40;8;-2
38;100;3;31;2;34;3;37;3;35
38;100;-3;27;-8;16;-16;15;0;0
38;100;-7;25;-11;24;-16;20;-21;19
38;100;-7;19;-14;14;-18;8;-22;7
38;100;-6;27;-1;30;0;41;3;0
38;100;7;40;8;38;6;40;9;6
38;100;3;22;0;30;3;33;4;0
38;100;-29;7;-26;6;-26;7;-31;44
38;100;12;43;6;38;4;37;4;7
38;100;-33;-4;-34;-3;-35;-5;0;0
38;100;-9;21;-2;18;-9;15;-14;-6
38;100;0;27;2;34;3;32;5;0
38;100;-8;26;-8;27;-8;25;-10;35
38;100;-8;18;-11;20;-10;22;0;0
38;100;-19;17;-18;15;-20;18;0;0
38;100;2;27;-3;29;-4;31;-8;32
38;100;9;32;6;34;4;36;8;0
38;100;-12;11;-10;23;-7;26;-20;0
38;100;-7;21;-13;24;-13;0;0;0
38;100;15;42;18;44;14;46;12;39
38;100;-7;32;-8;31;-8;31;0;45
38;100;7;32;0;32;1;37;-7;23
38;100;-18;6;-16;12;-19;14;-25;11
38;100;-10;24;-13;20;-14;19;0;0
38;100;9;49;13;51;15;52;-14;0
38;100;-17;20;-15;24;-9;27;18;30
38;100;0;26;-2;28;0;29;0;58
38;100;-14;27;-12;25;-9;18;-11;32
38;100;-18;11;-26;4;-31;-2;-37;19
38;100;-24;3;-25;3;-25;6;-23;0
38;100;21;50;27;53;53;53;56;6
38;100;23;37;19;41;18;49;23;57
38;100;14;39;12;43;11;0;0;0
38;100;17;44;17;42;13;42;15;54
38;100;-8;19;-11;13;-15;15;-18;15
38;100;-28;3;-23;13;-17;16;-15;19
38;100;1;26;3;25;4;29;6;0
38;100;-3;19;-8;18;-8;18;-10;31
38;100;-2;21;-4;19;-5;0;0;0
38;100;-18;20;-14;23;-13;17;-14;0
38;100;0;31;0;29;-1;0;-6;0
38;100;10;42;11;41;13;0;0;0
38;100;4;33;6;31;8;33;-7;16
38;100;-24;6;-25;5;-28;5;-33;2
38;100;-7;30;-8;28;-9;29;-10;0
38;100;-18;5;-25;4;-28;1;-28;30
38;100;-9;24;-10;25;-6;28;-1;28
38;100;5;34;7;37;6;41;9;44
38;100;-2;31;-1;19;-10;18;-11;0
38;100;-2;25;-8;24;-10;24;-8;18
38;100;-18;15;-17;19;-16;21;-14;0
38;100;14;43;19;44;18;47;21;0
38;100;18;43;20;44;46;55;53;23
38;100;-12;13;-11;15;-10;22;0;0
38;100;-16;17;-12;19;-11;22;-3;0
38;100;27;63;28;66;65;68;72;23
38;100;-13;17;-16;16;-16;15;0;0
38;100;-3;30;-4;33;-2;38;-17;0
38;100;22;54;22;53;22;53;2;16
38;100;-3;27;-7;23;-6;24;-5;52
38;100;10;35;7;32;5;30;3;25
38;100;-34;0;-32;-4;-33;-5;-35;-3
38;100;-3;21;-6;19;-8;22;0;0
38;100;-10;22;-10;14;-8;13;-10;42
38;100;-13;26;-12;23;-14;20;-17;0
38;100;-8;15;-7;19;-6;19;-6;0
38;100;-23;2;-27;6;-26;5;-28;23
38;100;0;19;-13;16;-11;17;-17;0
38;100;-5;27;-7;28;-6;27;-7;18
38;100;-16;15;-17;14;-19;11;-19;13
38;100;-15;12;-12;21;-6;26;-2;0
38;100;0;25;3;30;4;34;6;40
38;100;-23;15;-25;14;-23;11;-25;32
38;100;-17;19;-15;19;-16;16;-16;14
38;100;-21;7;-34;-7;-40;-12;-42;-17
38;100;5;33;6;36;9;38;9;40
38;100;-12;17;-11;10;-16;9;-23;0
38;100;0;30;-2;29;-3;32;0;39
38;100;1;32;0;33;-2;30;0;0
38;100;-11;22;-23;13;-23;9;-2;7
38;100;-15;6;-20;7;-25;2;-27;0
39;100;35;3;27;-4;25;-6;25;-19
39;100;13;-16;9;-19;9;-21;9;-7
39;100;22;-10;23;-15;18;-19;22;-16
39;100;41;36;48;36;56;60;59;66
39;100;16;-14;22;-15;23;-13;24;0
39;100;-9;-40;-11;-40;-17;-47;-44;-9
39;100;26;-9;25;-8;20;-9;0;0
39;100;23;4;26;2;28;0;0;0
39;100;17;-14;19;-14;17;-13;23;0
39;100;19;-14;18;-17;15;-18;14;-16
39;100;33;-5;34;-4;36;-4;35;-3
39;100;10;-19;9;0;0;0;0;0
39;100;13;-23;8;-21;10;-20;11;0
39;100;11;-20;17;-19;21;-17;19;-5
39;100;0;-22;1;-28;3;-33;0;-13
39;100;30;-5;30;-8;27;-10;5;-13
39;100;3;-22;8;-22;7;-26;7;-31
39;100;9;-21;11;-24;12;-25;12;-26
39;100;10;-19;16;-13;21;-9;22;0
39;100;9;-24;10;-22;11;-22;14;0
39;100;14;-26;7;-24;10;-24;12;-9
39;100;15;-8;17;-4;18;0;0;0
39;100;-2;-36;-4;-36;0;-5;22;-41
39;100;8;-20;2;-21;9;-15;19;0
39;100;9;-18;10;-19;14;-19;15;-22
39;100;6;-12;11;-11;15;0;0;0
39;100;26;-1;27;-4;23;-6;17;0
39;100;14;-24;10;-25;9;-28;5;-12
39;100;7;-20;9;-24;8;-26;3;-29
39;100;-7;-41;-9;-42;-10;0;0;0
39;100;14;-18;13;-18;16;-19;-47;0
39;100;10;-22;11;-21;15;-19;17;-21
39;100;-1;-24;11;-14;21;-6;27;0
39;100;14;-14;18;-11;18;0;0;0
39;100;0;-30;1;-28;3;-25;21;-4
39;100;21;-6;24;-6;29;-4;33;-25
39;100;17;-4;22;-5;27;-3;0;-1
39;100;21;-8;26;-6;28;-5;30;-6
39;100;10;-23;16;-19;19;0;0;0
39;100;13;-14;20;-13;23;-10;25;-14
39;100;23;-8;20;-6;21;-4;19;-3
39;100;13;-21;11;-26;10;0;0;0
39;100;13;-15;15;-17;15;-25;15;-18
39;100;7;-28;10;-22;12;-19;11;-5
39;100;-17;-47;-15;-50;-18;-54;-20;-55
39;100;8;-22;13;-22;13;-25;12;-27
39;100;5;-32;7;-30;9;-27;9;0
39;100;6;-16;4;-22;3;-27;-2;-27
39;100;-8;-38;-1;-36;-4;-41;-5;-27
39;100;20;-11;25;-9;25;-10;27;-9
39;100;36;8;35;6;32;8;35;3
39;100;25;-5;27;-7;27;-8;0;0
39;100;26;-8;17;-13;17;-14;27;-13
39;100;17;-5;19;-4;23;-1;0;0
39;100;39;12;47;13;51;16;26;-21
39;100;25;0;31;-2;32;-3;31;-3
39;100;9;-15;17;-13;23;-12;26;-8
39;100;4;-18;7;-20;7;-17;10;-15
39;100;9;-12;16;-12;21;-11;26;-7
39;100;32;10;37;0;0;0;0;0
39;100;8;-22;9;-19;11;8;7;0
39;100;18;-20;9;-24;8;-27;5;10
39;100;-6;-29;-1;-27;2;-22;10;-31
39;100;22;-19;17;-24;13;-25;11;-27
39;100;0;-34;-1;-34;-1;-31;-2;0
39;100;10;-15;10;-11;13;-11;15;-8
39;100;-66;-71;-67;-67;-67;-67;-66;-66
39;100;3;-24;5;-24;2;-28;4;0
39;100;5;-19;6;-19;5;-21;5;-24
39;100;28;1;28;3;35;5;39;-27
39;100;5;-15;15;-14;15;-13;19;7
39;100;13;-7;15;-7;16;-9;15;-14
39;100;8;-14;8;-16;7;-18;8;0
39;100;2;-25;5;-27;7;0;0;0
39;100;11;-22;11;-22;11;-28;5;-22
39;100;21;-8;21;-7;20;-3;0;-31
39;100;5;-32;1;-30;0;-30;0;-3
39;100;30;-6;29;0;34;0;0;0
39;100;13;-14;11;-15;15;0;19;-10
39;100;19;-14;16;-22;15;-24;39;-24
39;100;11;-19;7;-24;7;-25;8;-32
39;100;41;-1;36;-6;27;-10;23;-15
39;100;25;-5;26;-5;27;0;25;0
39;100;25;0;32;6;38;0;0;0
39;100;1;-36;2;-32;5;6;38;8
39;100;37;2;32;2;32;1;37;2
39;100;11;-19;11;-22;16;-16;18;0
39;100;9;-25;5;-25;6;-27;2;-16
39;100;9;-26;10;-24;9;-24;9;0
39;100;-13;-25;-3;-24;6;-20;18;-27
39;100;23;-13;22;-17;19;-18;20;-29
39;100;30;0;37;0;36;0;39;0
39;100;24;2;34;4;37;3;37;7
39;100;24;-11;26;-5;24;-8;24;-1
39;100;24;-7;24;0;34;0;36;0
39;100;23;-8;20;-8;22;-9;23;-8
39;100;16;-19;17;-19;18;0;0;0
39;100;35;4;37;6;40;-18;18;7
39;100;17;-20;14;-15;14;-16;17;-18
39;100;16;-22;15;-25;15;-22;17;0
40;100;-7;16;-13;19;-10;19;-13;21
40;100;6;33;6;37;10;45;9;0
40;100;-8;24;-10;23;-11;22;-10;28
40;100;4;45;7;47;7;47;12;50
40;100;-13;16;-9;21;-9;26;-6;30
40;100;-5;31;2;40;6;45;6;50
40;100;3;33;4;38;10;42;15;0
40;100;-3;18;-7;14;-13;13;-19;47
40;100;17;37;16;39;11;41;0;12
40;100;-15;11;-17;7;-23;9;-24;0
40;100;-21;16;-21;18;-21;18;8;9
40;100;-1;19;-5;20;3;25;0;0
40;100;-5;25;-5;32;-3;32;7;29
40;100;-12;24;-6;30;-2;33;4;0
40;100;1;35;4;36;6;40;6;37
40;100;-11;18;-2;24;-3;27;0;44
40;100;10;39;10;46;13;46;0;0
40;100;-3;29;-7;25;-7;0;11;0
40;100;-16;20;-16;20;-18;25;-5;32
40;100;-28;6;-31;7;-30;7;-29;7
40;100;-25;10;-23;13;-20;13;-20;25
40;100;5;37;9;39;15;46;23;54
40;100;-9;13;-11;7;-17;2;0;0
40;100;-18;11;-17;12;-16;12;-15;44
40;100;21;57;64;65;60;66;64;66
40;100;-2;17;-3;20;-3;22;-5;27
40;100;6;37;6;37;7;40;0;0
40;100;-9;30;-9;27;0;0;0;0
40;100;-18;2;-26;5;-6;30;-7;44
40;100;-1;19;-16;16;-17;14;-19;31
40;100;-1;24;-3;26;-8;24;0;0
40;100;0;20;1;22;1;21;0;0
40;100;-33;-1;-37;-45;-44;-49;-46;-48
40;100;9;44;11;48;16;52;-9;26
40;100;18;39;20;44;22;50;22;0
40;100;9;39;14;44;18;49;17;54
40;100;-17;15;-17;13;-14;16;-13;15
40;100;-22;15;-20;14;-18;13;-17;0
40;100;-20;13;-24;6;-28;1;-33;0
40;100;-11;11;-16;11;-20;9;-21;15
40;100;-34;-6;-41;-9;-47;-21;-49;-55
40;100;3;41;4;37;6;40;7;0
40;100;-6;32;-1;32;-1;31;0;0
40;100;-8;25;0;34;2;37;-5;41
40;100;-6;29;0;32;0;37;2;0
40;100;-2;24;-2;29;-6;28;6;41
40;100;1;43;6;46;6;0;0;0
40;100;-2;27;-9;22;-15;48;-17;29
40;100;-13;22;-10;21;-9;25;-10;41
40;100;0;37;-2;34;-3;32;-3;24
40;100;1;28;-2;31;2;36;5;0
40;100;-15;20;-14;21;-13;25;-8;0
40;100;-33;-4;-37;-2;-39;-2;-39;26
40;100;-1;24;-7;26;-6;25;0;0
40;100;1;21;4;25;5;27;-5;43
40;100;0;35;2;39;3;39;3;27
40;100;-4;22;-7;22;-8;22;-8;0
40;100;-20;16;-13;19;-16;15;-19;26
40;100;-8;23;-8;27;-8;0;0;0
40;100;-8;12;-16;15;-16;30;-4;0
40;100;-25;1;-26;2;-29;8;-29;35
40;100;-13;16;-25;9;-25;9;-28;0
40;100;-3;22;-4;20;-6;23;-7;0
40;100;0;29;-2;27;-2;26;-7;24
40;100;-11;21;-6;23;-7;23;-8;0
40;100;-10;26;-11;25;-12;25;-13;22
40;100;6;41;5;44;7;48;12;0
40;100;1;37;4;39;7;38;11;26
40;100;-21;11;-20;11;-23;10;0;0
40;100;-6;22;-8;23;-8;25;-28;9
40;100;-8;24;-11;24;-13;26;-14;55
40;100;9;35;10;36;15;40;15;0
40;100;-8;21;-9;21;-13;19;-14;19
40;100;-21;13;-19;15;-17;18;-16;18
40;100;14;44;18;50;20;53;23;54
40;100;-9;12;-8;17;-9;21;-9;0
40;100;5;30;2;30;2;33;0;0
40;100;-4;28;-6;27;-7;26;0;23
40;100;15;43;12;41;10;39;4;0
40;100;-8;27;-1;33;1;35;0;26
40;100;-6;24;-5;31;-4;33;-3;37
40;100;-4;31;-10;17;-13;13;0;0
40;100;2;33;3;32;7;33;-19;10
40;100;-12;13;-13;12;-17;11;-19;9
40;100;18;34;11;41;16;42;17;0
40;100;17;51;21;56;25;58;62;63
40;100;-9;29;-8;32;-11;31;-9;0
40;100;-20;14;-19;13;-22;13;-22;44
40;100;-14;14;-17;14;-18;18;-17;14
40;100;-21;0;-19;11;-20;15;-23;13
40;100;-20;6;-20;9;-20;8;-21;10
40;100;-6;29;-6;34;-2;0;0;0
40;100;-29;-1;-32;-7;-36;38;-39;-9
40;100;-15;14;-14;14;-10;20;0;0
40;100;11;39;7;42;9;43;0;0
40;100;-18;11;-22;8;-18;5;-8;3
40;100;-13;17;-13;17;-13;17;-14;15
40;100;10;43;7;40;10;39;9;42
40;100;-14;18;-18;11;-21;10;-26;7
40;100;-18;15;-18;15;-18;7;-23;0
41;100;4;-27;6;-30;6;-33;4;-11
41;100;5;-22;9;-18;13;-17;14;-16
41;100;-12;-42;-14;-50;-16;-52;-52;-55
41;100;7;-35;1;-38;-3;-42;-7;-37
41;100;18;-11;17;-10;18;-12;17;-44
41;100;14;-6;12;-13;12;-17;13;0
41;100;22;-14;21;-17;18;-18;16;-18
41;100;-5;-32;-6;-33;-5;-34;-4;-36
41;100;2;-24;4;-25;5;0;0;0
41;100;8;-26;8;-28;8;-30;3;-21
41;100;-5;-44;-10;-48;-12;-53;-14;0
41;100;11;-19;11;-22;11;-22;9;-30
41;100;24;-10;21;-17;15;-22;13;-21
41;100;6;-24;4;-22;6;-23;8;-23
41;100;6;-23;6;-21;5;-27;0;0
41;100;16;6;23;4;23;4;2;0
41;100;36;11;42;14;51;20;27;-34
41;100;21;-12;22;-18;17;-23;16;0
41;100;13;-23;18;-17;20;-14;24;-15
41;100;22;-10;27;-7;30;-5;31;0
41;100;12;-11;18;-11;18;-13;0;0
41;100;2;-29;4;-26;4;-23;4;1
41;100;13;-8;18;-10;20;-8;23;0
41;100;16;-8;20;-9;17;-10;17;-6
41;100;15;-6;15;-3;23;-2;21;-5
41;100;-2;-22;3;-13;14;-13;22;-12
41;100;21;-8;27;-10;30;-10;29;-7
41;100;13;-16;14;-17;13;-18;16;0
41;100;35;6;29;5;28;4;33;12
41;100;17;-18;18;-17;19;-17;0;0
41;100;9;-17;13;-16;16;-16;21;0
41;100;-13;-42;-14;-35;-4;-35;-4;-38
41;100;41;-4;37;-4;38;-5;37;0
41;100;13;-22;15;-20;16;-20;16;-16
41;100;12;-20;12;-23;12;-26;9;0
41;100;13;-12;11;-18;10;-20;0;0
41;100;26;-1;29;-1;30;-1;13;-25
41;100;-10;-35;-3;-30;1;-34;5;-23
41;100;13;-16;13;-18;8;-19;6;-20
41;100;28;-9;29;-5;32;-4;36;0
41;100;7;-13;15;-10;15;-10;17;-3
41;100;17;-12;13;-23;7;-31;4;0
41;100;17;-18;16;-17;15;-10;0;-32
41;100;16;-9;2;-20;0;-26;17;0
41;100;2;-23;2;-27;0;-32;1;-5
41;100;23;-10;22;-10;23;-11;23;0
41;100;5;-36;2;-34;0;-32;0;-9
41;100;15;-22;10;-21;9;-20;13;-15
41;100;28;-4;27;-1;29;-4;0;0
41;100;-2;-31;1;-33;7;-30;37;-32
41;100;20;-22;18;-23;19;-21;18;0
41;100;15;-13;23;-13;25;-11;23;-23
41;100;10;-28;6;-31;4;-31;0;0
41;100;10;-23;10;-23;12;0;0;0
41;100;27;-7;27;-6;27;-10;0;0
41;100;1;-30;7;-23;9;-23;6;0
41;100;5;-20;11;-21;10;-23;5;-24
41;100;4;-28;2;-28;6;-30;4;-2
41;100;0;-42;-11;-51;-17;-56;-63;-31
41;100;5;-24;6;-15;16;-9;22;0
41;100;-8;-28;-5;-34;-5;-40;0;0
41;100;7;-26;5;-30;2;-30;-9;-31
41;100;19;-18;21;-17;24;-18;24;0
41;100;3;-27;8;-21;10;-19;12;-19
41;100;18;-8;22;-10;24;-9;0;-16
41;100;-18;-50;-17;-51;-21;-58;24;-13
41;100;24;-1;20;-4;22;-7;24;-11
41;100;12;-13;12;-11;12;-12;0;-10
41;100;55;24;62;63;62;68;12;0
41;100;33;-2;30;0;27;-2;26;71
41;100;0;-19;1;-18;2;-16;3;-12
41;100;30;-5;21;-13;15;0;0;0
41;100;27;7;33;1;36;-14;39;0
41;100;27;-8;23;-8;22;-17;15;-17
41;100;15;-10;21;-12;24;-11;0;0
41;100;-17;15;-21;15;-20;12;24;0
41;100;3;-16;11;-16;12;-19;12;0
41;100;-7;-37;-7;-40;-7;-43;-8;-11
41;100;-2;-40;-5;-43;-7;-44;-11;-13
41;100;-3;-27;2;-30;2;-31;1;-33
41;100;34;8;42;13;53;22;63;0
41;100;24;-4;26;-3;27;-4;33;30
41;100;58;21;59;20;59;60;65;70
41;100;26;0;36;4;40;8;0;0
41;100;1;-20;-1;-22;0;-32;43;-32
41;100;21;-4;25;-5;24;0;0;0
41;100;12;-25;12;-27;9;-29;9;8
41;100;32;1;33;0;33;-1;32;0
41;100;28;-3;32;3;34;3;0;-1
